ID,TITLE,URL,PUBLISHER,CATEGORY,STORY,HOSTNAME,TIMESTAMP
374606,Emirates orders 150 Boeing 777 planes for $56 billion,http://www.middle-east-online.com/english/\?id=67020,Middle East Online,b,dMs9ppM_PBa-RiMY9rDYpsw11HsWM,www.middle-east-online.com,1404967811857
374607,Boeing and Emirates finalise USD56bn order for 150 777X planes,http://www.zawya.com/story/Boeing_and_Emirates_finalise_USD56bn_order_for_150_777X_planes-TR20140709nL6N0PK1WPX4/,Zawya \(registration\),b,dMs9ppM_PBa-RiMY9rDYpsw11HsWM,www.zawya.com,1404967812311
374608,UPDATE 2-Emirates finalises $56 bln order for 150 Boeing 777X planes,http://in.reuters.com/article/2014/07/09/boeing-orders-idINL6N0PK1WP20140709,Reuters,b,dMs9ppM_PBa-RiMY9rDYpsw11HsWM,in.reuters.com,1404967812584
374609,Boeing and Emirates finalize $56B order for 150 777X planes,http://www.cnbc.com/id/101821815,CNBC.com,b,dMs9ppM_PBa-RiMY9rDYpsw11HsWM,www.cnbc.com,1404967813523
374610,Emirates Finalizes $56 Billion Order For 150 Boeing Aircraft,http://www.bidnessetc.com/22541-emirates-finalizes-56-billion-order-for-150-boeing-aircraft/,Bidness Etc,b,dMs9ppM_PBa-RiMY9rDYpsw11HsWM,www.bidnessetc.com,1404967813751
374611,"Boeing, Emirates finalise $56 bn order for 150 777X planes",http://www.moneycontrol.com/news/world-news/boeing-emirates-finalise-3656-bn-order-for-150-777x-planes_1122899.html,Moneycontrol.com,b,dMs9ppM_PBa-RiMY9rDYpsw11HsWM,www.moneycontrol.com,1404967814122
374612,Boeing and Emirates finalise $56 bln order for 150 777X planes,http://in.reuters.com/article/2014/07/09/boeing-orders-idINL6N0PK1VG20140709,Reuters,b,dMs9ppM_PBa-RiMY9rDYpsw11HsWM,in.reuters.com,1404967814388
374613,Emirates finalises US$56bn B777X order,http://www.aircargonews.net/news/single-view/news/emirates-finalises-us56bn-b777x-order.html,Air Cargo News,b,dMs9ppM_PBa-RiMY9rDYpsw11HsWM,www.aircargonews.net,1404967814637
374614,Dh205 billion airplane order by Dubai's Emirates with Boeing,http://www.emirates247.com/dh205-billion-airplane-order-by-dubai-s-emirates-with-boeing-2014-07-09-1.556027,Emirates 24\/7,b,dMs9ppM_PBa-RiMY9rDYpsw11HsWM,www.emirates247.com,1404967815061
374615,Emirates to buy worth $56 billion from Boeing,http://www.dnaindia.com/money/report-emirates-to-buy-worth-56-billion-from-boeing-2000862,Daily News \& Analysis,b,dMs9ppM_PBa-RiMY9rDYpsw11HsWM,www.dnaindia.com,1404967815342
374616,"Boeing, Emirates finalise $56 billion order for 150 777X planes",http://economictimes.indiatimes.com/news/international/business/boeing-emirates-finalise-56-billion-order-for-150-777x-planes/articleshow/38072584.cms,Economic Times,b,dMs9ppM_PBa-RiMY9rDYpsw11HsWM,economictimes.indiatimes.com,1404967815621
374618,Boeing and Emirates finalise $56 bln order,http://www.worldbulletin.net/economy/140341/boeing-and-emirates-finalise-56-bln-order,www.worldbulletin.net,b,dMs9ppM_PBa-RiMY9rDYpsw11HsWM,www.worldbulletin.net,1404967816344
374620,"Boeing Remains Leader, Delivers 342 Aircraft In H1 2014",http://www.bidnessetc.com/22443-boeing-remains-leader-delivers-342-aircrafts-in-h1-2014/,Bidness Etc,b,dMs9ppM_PBa-RiMY9rDYpsw11HsWM,www.bidnessetc.com,1404967816807
376721,Boeing aircraft demand forecast up 4.2%,http://www.sbs.com.au/news/article/2014/07/11/boeing-aircraft-demand-forecast-42,SBS,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.sbs.com.au,1405028380364
376722,Boeing raises forecast for new airplane demand,http://ksn.com/2014/07/10/boeing-raises-forecast-for-new-airplane-demand/,KSN-TV,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,ksn.com,1405028380624
376723,Boeing Raises 20 Year Outlook on Single Aisle Demand,http://www.aviationtoday.com/the-checklist/Boeing-Raises-20-Year-Outlook-on-Single-Aisle-Demand_82616.html,Aviation Today \(subscription\),b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.aviationtoday.com,1405028380943
376725,Why Boeing's forecast is especially good for Wichita,http://www.bizjournals.com/wichita/blog/2014/07/why-boeing-s-forecast-is-especially-good-for.html,Wichita Business Journal \(blog\),b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.bizjournals.com,1405028381620
376726,Boeing Co. raises forecast for new airplane demand,http://www.komonews.com/news/boeing/Boeing-Co-raises-forecast-for-new-airplane-demand-266600101.html,KOMO News,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.komonews.com,1405028381878
376727,Boeing forecasts demand for 36770 new airplanes valued at $5.2 trillion,http://www.eturbonews.com/47829/boeing-forecasts-demand-36770-new-airplanes-valued-52-trillion,eTurboNews,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.eturbonews.com,1405028382194
376728,Boeing raises aircraft demand forecast,http://www.3news.co.nz/Boeing-raises-aircraft-demand-forecast/tabid/421/articleID/352268/Default.aspx,3News NZ,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.3news.co.nz,1405028382588
376729,The Boeing Co. Increases 20-year Forecast,http://www.fool.com/investing/general/2014/07/10/the-boeing-co-increases-20-year-forecast-as-asian.aspx,Motley Fool,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.fool.com,1405028382945
376730,Boeing lifts estimate of 20-year demand for jetliners to $5.2 trillion,http://www.latimes.com/business/la-fi-boeing-20-year-outlook-commercial-jet-market-20140710-story.html,Los Angeles Times,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.latimes.com,1405028383252
376731,Boeing expects $5.2 tn in aircraft orders over next 20 years,http://main.omanobserver.om/\?p=94459,Oman Daily Observer,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,main.omanobserver.om,1405028383565
376732,Boeing sees Asia driving jet market to $5.2 trillion by 2033,http://www.columbusceo.com/content/stories/apexchange/2014/07/10/boeing-sees-asia-driving-jet-market-to-5-2-trillion-by-2033.html,Columbus CEO,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.columbusceo.com,1405028383857
376733,"Boeing projects need for $5.2 trillion in airplanes over 20 years, led by 737",http://www.rentonreporter.com/business/266613591.html,Renton Reporter,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.rentonreporter.com,1405028384104
376734,Boeing Raises Forecast For Airplane Demand,http://www.pddnet.com/news/2014/07/boeing-raises-forecast-airplane-demand,Product Design \& Development,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.pddnet.com,1405028384352
376735,Boeing forecasts $5.2 tn in aircraft orders over next 20 years,http://www.globalpost.com/dispatch/news/afp/140710/boeing-forecasts-52-tn-aircraft-orders-over-next-20-years,GlobalPost,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.globalpost.com,1405028384714
376736,Air New Zealand's newly delivered 787-9 at Boeing's delivery center at Paine  ...,http://www.heraldnet.com/article/20140710/SCBJ02/307119998/1005/Longer-farther-Air-New-Zealand-gets-first-787-9,HeraldNet,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.heraldnet.com,1405028384936
376737,Boeing 20-year forecast: jetliners worth $5.2 trillion,http://www.heraldnet.com/article/20140710/SCBJ0201/307119999/1005/Boeing-20-year-forecast-jetliners-worth-$5.2-trillion,HeraldNet,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.heraldnet.com,1405028385184
376738,Boeing forecasts $5.2trn in aircraft orders over next 20 years,http://www.telegraph.co.uk/finance/newsbysector/industry/10958954/Boeing-forecasts-5.2trn-in-aircraft-orders-over-next-20-years.html,Telegraph.co.uk,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.telegraph.co.uk,1405028385430
376739,Boeing Increases Forecast for Global Aircraft Demand by 4.2%,http://www.fool.com/investing/general/2014/07/10/boeing-increases-forecast-for-global-aircraft-dema.aspx,Motley Fool,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.fool.com,1405028385794
376740,Boeing forecasts USD5.2 tn in aircraft orders over next 20 yrs,http://www.business-standard.com/article/pti-stories/boeing-forecasts-usd5-2-tn-in-aircraft-orders-over-next-20-yrs-114071001379_1.html,Business Standard,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.business-standard.com,1405028386044
376741,Boeing rejects 'mega-city' case for A380,http://www.flightglobal.com/news/articles/boeing-rejects-39mega-city39-case-for-a380-401272/,Flightglobal,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.flightglobal.com,1405028386295
376742,Boeing Versus Airbus: Boeing Sees Need For 36000 New Planes Over Next 20  ...,"http://www.investing.com/news/stock-market-news/boeing-versus-airbus:-boeing-sees-need-for-36,000-new-planes-over-next-20-years-294163",Investing.com,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.investing.com,1405028386710
376743,Boeing Expects Four Percent Increase in Plane Orders Over Forecast,http://www.theepochtimes.com/n3/795919-boeing-expects-four-percent-increase-in-plane-orders-over-forecast/,The Epoch Times,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.theepochtimes.com,1405028387043
376744,Boeing expects demand for 36000 aircraft over two decades,http://www.thenational.ae/business/aviation/boeing-expects-demand-for-36000-aircraft-over-two-decades,The National,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.thenational.ae,1405028387311
376745,Boeing Sees Jet Demand Driven By Low-Cost Carriers,http://news.investors.com/business/071014-708122-boeing-sees-jet-demand-driven-by-lost-cost-carriers.htm,Investor's Business Daily,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,news.investors.com,1405028387694
376746,Boeing Could Keep Flying High For The Next 20 Years,http://seekingalpha.com/article/2308325-boeing-could-keep-flying-high-for-the-next-20-years,Seeking Alpha,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,seekingalpha.com,1405028388168
376747,Boeing forecasts £3.3 trillion demand for new airplanes,http://www.themanufacturer.com/articles/boeing-forecast-3-3-trillion-demand-for-new-airplanes/,Manufacturer.com,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.themanufacturer.com,1405028388413
376748,Boeing: Smaller planes means big ($360B) boost for aircraft market,http://www.bizjournals.com/portland/morning_call/2014/07/boeing-smaller-planes-means-big-360b-boost-for.html,Portland Business Journal,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.bizjournals.com,1405028388783
376749,"Boeing Will 'Fight' Revamped Airbus A330, Defends 787",http://gulfbusiness.com/2014/07/boeing-will-fight-revamped-airbus-a330-defends-787/,Gulf Business News,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,gulfbusiness.com,1405028389075
376750,"Boeing Sees $5.2 Trillion Jet Market, Win Vs Airbus On Twin-Aisles",http://gulfbusiness.com/2014/07/boeing-sees-5-2-trillion-jet-market-win-vs-airbus-twin-aisles/,Gulf Business News,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,gulfbusiness.com,1405028389326
376751,Boeing increases sales forecast by $360B based on demand for smaller aircraft,http://www.bizjournals.com/phoenix/morning_call/2014/07/boeing-sales-forecast-increases-by-360-billion.html,Phoenix Business Journal,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.bizjournals.com,1405028389756
376752,Boeing Revises New Plane Demand Forecast,http://www.bidnessetc.com/22607-boeing-revises-new-plane-demand-forecast/,Bidness Etc,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.bidnessetc.com,1405028390000
376753,Boeing 20-Year Forecast Calls for $5.2 Trillion Plane Market,http://247wallst.com/aerospace-defense/2014/07/10/boeing-20-year-forecast-calls-for-5-2-trillion-plane-market/,24\/7 Wall St.,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,247wallst.com,1405028390285
376754,Boeing's forecast of the commercial plane market up 4.2%,http://www.bizjournals.com/wichita/morning_call/2014/07/boeings-forecast-of-the-commercial-plane-market-up.html,Wichita Business Journal,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.bizjournals.com,1405028390660
376755,Boeing Forecasts USD$5.2 Trillion Jet Market,http://news.airwise.com/story/view/1404997549.html,Airwise,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,news.airwise.com,1405028391099
376756,Boeing predicts aircraft demand over next 20 years,http://www.aircargoworld.com/Air-Cargo-World-News/2014/07/boeing-predicts-aircraft-demand-over-next-20-years/6631,aircargoworld,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.aircargoworld.com,1405028391532
376757,The Boeing Company Raises 20-Year Demand Outlook (BA),http://www.dividend.com/news/2014/the-boeing-company-raises-20-year-demand-outlook-ba/,Dividend.com,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.dividend.com,1405028391792
376758,Boeing bullish on jet demand,http://www.bizjournals.com/stlouis/morning_call/2014/07/boeing-bullish-on-jet-demand.html,St. Louis Business Journal,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.bizjournals.com,1405028392136
376759,Boeing forecasts $5.2 tn in aircraft orders in 20 years,http://www.ptinews.com/news/4905192_Boeing-forecasts--5-2-tn-in-aircraft-orders-in-20-years-.html,Press Trust of India,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.ptinews.com,1405028392421
376760,"Boeing raises forecast for new aircraft demand, single-aisle planes lead the  ...",http://www.montrealgazette.com/business/Boeing+raises+forecast+aircraft+demand+singleaisle+planes/10017433/story.html,Montreal Gazette,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.montrealgazette.com,1405028392691
376761,Boeing ups forecast for new airplane demand,http://www.cbsnews.com/news/boeing-ups-forecast-for-new-airplane-demand/\?utm_source=feedburner&amp;utm_medium=feed&amp;utm_campaign=Feed%3A+CbsNewsEconwatch+(Econwatch+-+CBS+News),CBS News,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.cbsnews.com,1405028392961
376762,Boeing: Demand for 36770 Aircraft Valued at $5.2 Trillion,http://www.monitordaily.com/boeing-demand-36770-aircraft-valued-5-2-trillion/,Monitor Daily,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.monitordaily.com,1405028393257
376764,Boeing forecasts $5.2 trillion in orders,http://www.iol.co.za/business/companies/boeing-forecasts-5-2-trillion-in-orders-1.1717620,Independent Online,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.iol.co.za,1405028394197
376765,Boeing eyes $5.2trn jetliner market over 20 years,http://www.businessspectator.com.au/news/2014/7/10/aviation/boeing-eyes-52trn-jetliner-market-over-20-years,Business Spectator,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.businessspectator.com.au,1405028394442
376766,"Boeing bullish on jet demand, sees $5.2-trillion market by 2033",http://www.theglobeandmail.com/report-on-business/international-business/boeing-bullish-on-jet-demand-sees-52-trillion-market-by-2033/article19541950/,The Globe and Mail,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.theglobeandmail.com,1405028394685
376767,"Boeing Lifts Demand Forecast For 20 Years, Sees 36770 Deliveries Worth $5.2 Tln",http://www.nasdaq.com/article/boeing-lifts-demand-forecast-for-20-years-sees-36770-deliveries-worth-52-tln-20140710-00122,NASDAQ,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.nasdaq.com,1405028394932
376768,Boeing (BA) Increases 20 Year Demand Outlook by 4.2% to $5.2T,http://www.streetinsider.com/Corporate+News/Boeing+(BA)+Increases+20+Year+Demand+Outlook+by+4.2%25+to+$5.2T/9650600.html,StreetInsider.com \(subscription\),b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.streetinsider.com,1405028395315
376769,Boeing sees $5.2tn jet market over 20 years,http://gulfnews.com/business/aviation/boeing-sees-5-2tn-jet-market-over-20-years-1.1358060,gulfnews.com,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,gulfnews.com,1405028395567
376770,Boeing: Nearly 37000 new airplanes needed over next 20 years; single-aisle  ...,http://www.postandcourier.com/article/20140710/PC05/140719983/1177/boeing-nearly-37000-new-airplanes-needed-over-next-20-years-single-aisle-jets-to-dominate-market,Charleston Post Courier,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.postandcourier.com,1405028395843
376771,Boeing sees $5.2 trillion jet market,http://www.thefinancialexpress-bd.com/2014/07/10/44380,Financial Express Bangladesh,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.thefinancialexpress-bd.com,1405028396298
376772,"Boeing sees $5.2 trln jet market, win vs Airbus on twin-aisles",http://in.reuters.com/article/2014/07/10/boeing-forecast-idINL2N0PK1WR20140710,Reuters,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,in.reuters.com,1405028396646
376773,Boeing forecasts $US5.2 tn in orders,http://www.tradingroom.com.au/apps/view_breaking_news_article.ac\?page=/data/news_research/published/2014/7/191/catf_140710_194400_0703.html,Trading Room,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.tradingroom.com.au,1405028397255
376774,Boeing Sees 4.2% Gain in Airliner Market to $5.2 Trillion,http://www.businessweek.com/news/2014-07-10/boeing-sees-20-year-jet-market-up-4-dot-2-percent-to-5-dot-2-trillion,Businessweek,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.businessweek.com,1405028397475
376775,Boeing sales forecast increases by $360 billion thanks to increased demand for  ...,http://www.bizjournals.com/seattle/news/2014/07/10/boeing-sales-forecast-increases-by-360-billion.html,Puget Sound Business Journal \(Seattle\),b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.bizjournals.com,1405028397826
376776,Boeing expects Demand for 36770 New Airplanes Valued at $5.2 tln - quick facts,http://www.rttnews.com/2347751/boeing-expects-demand-for-36770-new-airplanes-valued-at-5-2-tln-quick-facts.aspx\?type=qf&amp;utm_source=google&amp;utm_campaign=sitemap,RTT News,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.rttnews.com,1405028398222
376777,FARNBOROUGH: Airbus faces up to its widebody conundrums,http://www.flightglobal.com/news/articles/farnborough-airbus-faces-up-to-its-widebody-conundrums-400724/,Flightglobal,b,drhMvUn_743AdSMWKn0w2jf1NMQ5M,www.flightglobal.com,1405028398435
377080,Asia-Pacific lessors place orders for 158 A320s,http://atwonline.com/lessors/asia-pacific-lessors-place-orders-158-a320s,ATWOnline,b,d4OkS_nliN9q8LMlP06aqIGgcON0M,atwonline.com,1405421749001
377081,Airbus announce further multi-billion pound plane deals at Farnborough,http://www.dailypost.co.uk/business/business-news/airbus-announce-further-multi-billion-pound-7425397,Daily Post North Wales,b,d4OkS_nliN9q8LMlP06aqIGgcON0M,www.dailypost.co.uk,1405421749318
377082,FIA 2014: BOC Aviation orders 43 more A320s,http://www.adsadvance.co.uk/fia-2014-boc-aviation-orders-43-more-a320s.html,ADS Advance \(press release\),b,d4OkS_nliN9q8LMlP06aqIGgcON0M,www.adsadvance.co.uk,1405421749605
377083,FARNBOROUGH: Lessor BOC orders 43 more A320s,http://www.flightglobal.com/news/articles/farnborough-lessor-boc-orders-43-more-a320s-401516/,Flightglobal,b,d4OkS_nliN9q8LMlP06aqIGgcON0M,www.flightglobal.com,1405421749913
377084,SMBC Aviation Capital orders 115 A320 Family aircraft,http://www.eturbonews.com/47985/smbc-aviation-capital-orders-115-a320-family-aircraft,eTurboNews,b,d4OkS_nliN9q8LMlP06aqIGgcON0M,www.eturbonews.com,1405421750321
377085,AIRSHOW-Airbus gets $11.8 bln order from SMBC Aviation,http://in.reuters.com/article/2014/07/15/airshow-britain-airbus-group-idINL4N0PQ2X820140715,Reuters,b,d4OkS_nliN9q8LMlP06aqIGgcON0M,in.reuters.com,1405421750560
377086,Japanese leasing company orders 115 Airbus jets for $14.5b: Firm,http://business.asiaone.com/news/japanese-leasing-company-orders-115-airbus-jets-145b-firm,AsiaOne,b,d4OkS_nliN9q8LMlP06aqIGgcON0M,business.asiaone.com,1405421750845
377088,SMBC Aviation to buy 115 Airbus aircraft,http://www.rte.ie/news/business/2014/0715/630875-smbc-aviation-airbus/,RTE.ie,b,d4OkS_nliN9q8LMlP06aqIGgcON0M,www.rte.ie,1405421751589
377089,Japanese leasing company orders 115 Airbus jets for $14.5 billion: Firm,http://www.straitstimes.com/news/business/companies/story/japanese-leasing-company-orders-115-airbus-jets-145-billion-firm-20140,The Straits Times,b,d4OkS_nliN9q8LMlP06aqIGgcON0M,www.straitstimes.com,1405421751922
377090,SMBC Aviation to Buy $11.8 Billion of Airbus A320 Aircraft,http://www.bloomberg.com/news/2014-07-15/smbc-aviation-to-buy-11-8-billion-of-airbus-single-aisle-planes.html,Bloomberg,b,d4OkS_nliN9q8LMlP06aqIGgcON0M,www.bloomberg.com,1405421752436
377091,Airbus gets $11.8 billion order from SMBC Aviation,http://economictimes.indiatimes.com/news/international/business/airbus-gets-11-8-billion-order-from-smbc-aviation/articleshow/38422018.cms,Economic Times,b,d4OkS_nliN9q8LMlP06aqIGgcON0M,economictimes.indiatimes.com,1405421752710
377092,"Airbus Wins Order From Sumitomo Mitsui Financial Group, SMBC Capital",http://stream.wsj.com/story/farnborough-international-airshow/SS-2-20493/SS-2-578629/,Wall Street Journal,b,d4OkS_nliN9q8LMlP06aqIGgcON0M,stream.wsj.com,1405421753152
377093,SMBC Aviation Capital Orders 115 Airbus Aircraft in $11.8bn Deal,http://www.heraldonline.com/2014/07/15/6141211/smbc-aviation-capital-orders-115.html\?sp=/100/773/385/,The Herald \| HeraldOnline.com \(press release\),b,d4OkS_nliN9q8LMlP06aqIGgcON0M,www.heraldonline.com,1405421753426
377787,Airbus reveals bicycle-style seats to fit more passengers on flights,http://travel.aol.co.uk/2014/07/15/airbus-reveals-bicycle-seats-planes-picture/,AOL Travel UK,b,diNOcr66dH7Cl0MuUBduz1doB95OM,travel.aol.co.uk,1405429086151
377790,Airbus's bicycle-style airline seat revealed,http://www.smh.com.au/travel/travel-planning/travel-news/airbuss-bicyclestyle-airline-seat-revealed-20140715-3by5m.html,Sydney Morning Herald,b,diNOcr66dH7Cl0MuUBduz1doB95OM,www.smh.com.au,1405429087425
377791,Airbus files patent for 'saddle' seats,https://au.totaltravel.yahoo.com/travel-ideas/news-opinions/news/a/-/24464701/airbus-files-patent-for-saddle-seats/\?cmp=y7homepage,Yahoo\!7 News,b,diNOcr66dH7Cl0MuUBduz1doB95OM,au.totaltravel.yahoo.com,1405429087813
377792,Airbus wants to patent the most uncomfortable plane seats ever,http://www.washingtonpost.com/blogs/the-switch/wp/2014/07/14/airbus-wants-to-patent-the-most-uncomfortable-plane-seats-ever/,Washington Post \(blog\),b,diNOcr66dH7Cl0MuUBduz1doB95OM,www.washingtonpost.com,1405429088046
377794,Airbus files patent for fold-down bicycle saddle plane seats,http://www.thestar.com/business/2014/07/14/airbus_files_patent_for_folddown_bicycle_saddle_plane_seats.html,Toronto Star,b,diNOcr66dH7Cl0MuUBduz1doB95OM,www.thestar.com,1405429088728
377795,Airbus files patent for bicycle-style airline seats,http://www.myfoxtampabay.com/story/26013622/airbus-files-patent-for-bicycle-style-airline-seats,MyFox Tampa Bay,b,diNOcr66dH7Cl0MuUBduz1doB95OM,www.myfoxtampabay.com,1405429089072
377796,Airbus Patent Reveals Plans For Uncomfortable-looking Seats,http://www.ubergizmo.com/2014/07/airbus-patent-reveals-plans-for-uncomfortable-looking-seats/,Ubergizmo,b,diNOcr66dH7Cl0MuUBduz1doB95OM,www.ubergizmo.com,1405429089415
377797,Airbus wants to patent a way to guarantee you even less legroom,http://qz.com/234130/airbus-wants-to-patent-a-way-to-guarantee-you-even-less-legroom/,Quartz,b,diNOcr66dH7Cl0MuUBduz1doB95OM,qz.com,1405429089760
377798,Airbus files patent for bike-like seat,http://www.charlestondailymail.com/article/20140714/DM01/140719643/1280,Charleston Daily Mail,b,diNOcr66dH7Cl0MuUBduz1doB95OM,www.charlestondailymail.com,1405429090126
377799,Airbus submits patent for 'bicycle-seats' on planes,http://www.ferret.com.au/articles/news/airbus-submits-patent-for-bicycle-seats-on-planes-n2515886,Ferret,b,diNOcr66dH7Cl0MuUBduz1doB95OM,www.ferret.com.au,1405429090547
377800,Airbus Submits Patent for Bicycle-Like Seats,http://mycentraloregon.com/2014/07/14/airbus-submits-patent-for-bicycle-like-seats/,myCentralOregon.com,b,diNOcr66dH7Cl0MuUBduz1doB95OM,mycentraloregon.com,1405429090901
377801,Airbus designs seats shaped like bicycle saddles,http://www.columbian.com/news/2014/jul/14/airbus-designs-seats-shaped-like-bicycle-saddles/,The Columbian,b,diNOcr66dH7Cl0MuUBduz1doB95OM,www.columbian.com,1405429091881
377802,Airbus seeks patent for bicycle-like airline seat,http://www.stuff.co.nz/business/10267919/Airbus-seeks-patent-for-bicycle-like-airline-seat,Stuff.co.nz,b,diNOcr66dH7Cl0MuUBduz1doB95OM,www.stuff.co.nz,1405429092330
377803,Think your economy class seat is uncomfortable now? Airbus files patent for  ...,http://www.dailymail.co.uk/sciencetech/article-2691977/Think-economy-class-seat-uncomfortable-Airbus-files-patent-saddle-seats-fir-passengers-in.html,Daily Mail,b,diNOcr66dH7Cl0MuUBduz1doB95OM,www.dailymail.co.uk,1405429092648
377804,Airbus Patents 'Bicycle Seats' That Look Terrifying For Airline Passengers,http://www.businessinsider.com/airbus-bicycle-seat-patent-2014-7,Business Insider,b,diNOcr66dH7Cl0MuUBduz1doB95OM,www.businessinsider.com,1405429093109
377805,Airbus' Cramped 'Bicycle Seats' Look Terrifying For Airline Passengers,http://www.businessinsider.in/Airbus-Cramped-Bicycle-Seats-Look-Terrifying-For-Airline-Passengers/articleshow/38387782.cms,Businessinsider India,b,diNOcr66dH7Cl0MuUBduz1doB95OM,www.businessinsider.in,1405429093376
377806,"Airbus plans to pack customers in, patents standing seats",http://www.slashgear.com/airbus-plans-to-pack-customers-in-patents-standing-seats-14337250/,SlashGear,b,diNOcr66dH7Cl0MuUBduz1doB95OM,www.slashgear.com,1405429093689
377808,Airbus looking to patent bicycle-like seating,http://www.digitaljournal.com/news/world/airbus-looking-to-patent-bicycle-like-seating/article/389774,DigitalJournal.com,b,diNOcr66dH7Cl0MuUBduz1doB95OM,www.digitaljournal.com,1405429094465
377810,Airbus wants to patent most uncomfortable plane seats ever,http://www.heraldnet.com/article/20140714/BIZ/140719568/1005/Airbus-wants-to-patent-most-uncomfortable-plane-seats-ever,HeraldNet,b,diNOcr66dH7Cl0MuUBduz1doB95OM,www.heraldnet.com,1405429095149
377812,Think you're crammed into planes now? Check out Airbus' latest legroom-'saving  ...,http://www.managementtoday.co.uk/news/1303512/think-youre-crammed-planes-now-check-airbus-latest-legroom-saving-device/,Management Today,b,diNOcr66dH7Cl0MuUBduz1doB95OM,www.managementtoday.co.uk,1405429095872
387417,777 jet over Ukraine no match for SA-17 missile,http://www.militaryaerospace.com/articles/2014/07/malaysia-shootdown-blog.html,Military \& Aerospace Electronics,b,dLIkfTlxDackGzMY7XjuIZPk5uVWM,www.militaryaerospace.com,1405620828410
387419,"Malaysia Airlines 777 crashes in Ukraine, feared shot down",http://kxan.com/2014/07/17/malaysian-airlines-777-reportedly-crashes-in-ukraine/,KXAN.com,b,dLIkfTlxDackGzMY7XjuIZPk5uVWM,kxan.com,1405620829438
387432,Boeing ready to help Malaysian plane investigation,http://www.dariennewsonline.com/news/article/Boeing-ready-to-help-Malaysian-plane-investigation-5628405.php,The Darien News,b,dLIkfTlxDackGzMY7XjuIZPk5uVWM,www.dariennewsonline.com,1405620836128
387440,Malaysia airlines flight MH17 crash: 295 feared dead after Boeing passenger jet  ...,http://www.independent.co.uk/news/world/europe/malaysia-airlines-plane-crash-boeing-jet-carrying-295-people-crashes-in-ukraine-9612882.html,The Independent,b,dLIkfTlxDackGzMY7XjuIZPk5uVWM,www.independent.co.uk,1405620840003
